

2.11.2022-2:21:55 -- Event - program started

2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:13 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Input/output error



2.11.2022-2:54:14 -- Error - Unknown error



2.11.2022-2:54:14 -- Error - Unknown error



2.11.2022-2:54:15 -- Error - Unknown error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:15 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:16 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Unknown error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error



2.11.2022-2:54:17 -- Error - Input/output error
